"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,Momentum conservation refers to the,total momentum of a chosen system,momentum of each object separately,kinetic energy of each object,largest momentum only,30,1
2,A force between two objects both inside the chosen system is,external,internal,zero by definition,always friction,30,2
3,Objects that stick together undergo an,elastic collision,explosion,inelastic collision,free-fall event,30,3
4,Recoil describes,the destruction of system momentum,a collision with no forces,motion with no velocity,motion in one direction as another part gains momentum in the opposite direction,30,4
5,$p_{before}=p_{after}$ is most appropriate when,net external impulse is negligible,all objects have equal mass,all objects stop afterward,kinetic energy is unchanged,30,1
6,A 2 kg cart at +4 m/s and 1 kg cart at −3 m/s have total momentum,+11 kg·m/s,+5 kg·m/s,−5 kg·m/s,+1 kg·m/s,45,2
7,A 1 kg cart at +6 m/s sticks to a 2 kg cart at rest. Their common speed is,3 m/s,6 m/s,2 m/s,9 m/s,45,3
8,An isolated system has −8 kg·m/s before collision. Its total immediately after is,0 kg·m/s,+8 kg·m/s,dependent on whether objects stick,−8 kg·m/s,45,4
9,An object initially at rest explodes into two parts. One has +12 kg·m/s momentum. The other must have,−12 kg·m/s,+12 kg·m/s,0 kg·m/s,−6 kg·m/s,45,1
10,A ball changes momentum from +5 to −4 kg·m/s. Its momentum change is,+9 kg·m/s,−9 kg·m/s,−1 kg·m/s,+1 kg·m/s,45,2
11,A student claims momentum is lost because two cars stick and slow. Which response is strongest?,Sticking always destroys momentum.,Only the lighter car’s momentum matters.,Check total momentum of the full collision system; sticking does not by itself violate momentum conservation.,Momentum conservation applies only to elastic collisions.,60,3
12,Why can one cart’s momentum change while two-cart total momentum stays constant?,The cart changes mass during collision.,Momentum is not a vector.,External impulse must be infinite.,Internal forces transfer momentum between parts of the system.,60,4
13,Which system makes cannon–cannonball interaction forces internal?,cannon + cannonball,cannon only,cannonball only,Earth only,45,1
14,A force from the track on the carts is external if the chosen system is,carts + track,the carts only,track + Earth + carts,the whole interacting environment,45,2
15,Why can momentum be conserved in an inelastic collision?,No forces act during the collision.,The objects must keep their original speeds.,Total system momentum can stay constant even as kinetic energy transforms.,Sticking makes total momentum zero.,45,3
16,Two equal and opposite momentum vectors have a vector sum of,twice either magnitude,one of the vectors,an undefined value,zero,30,4
17,A 4 kg cart at +1 m/s and a 2 kg cart at rest have total momentum,+4 kg·m/s,+6 kg·m/s,+2 kg·m/s,0 kg·m/s,45,1
18,"If one fragment has momentum southeast after an explosion, other fragment momenta must combine so the",speed total is zero,vector total matches the pre-explosion momentum,mass total becomes zero,largest fragment determines every direction,45,2
19,Which observation most threatens momentum conservation for a chosen cart system during collision?,the carts exert large forces on each other,the carts have unequal masses,a strong outside force acts during the collision,one cart reverses direction,45,3
20,A rebound can give a larger momentum change than merely stopping because,mass doubles during rebound,the time must be zero,momentum has no direction,the momentum reverses direction,45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
