"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,What makes an ordinary wire coil an electromagnet?,the wire color,electric current through the coil,a permanent isolated north pole,gravity,30,2
2,Which change usually strengthens an electromagnet?,opening the circuit,removing all turns,reducing current to zero,adding more turns to the coil,30,4
3,Why can an iron core improve an electromagnet?,its magnetic domains can align with the coil field,it stops the current,it removes magnetic fields,it creates free energy,30,1
4,Which formula gives magnetic-force magnitude on a perpendicular-moving charge in this unit?,$P=IV$,$F=BIL$,$F=qvB$,$V_s/V_p=N_s/N_p$,30,3
5,Which formula applies to magnetic force on a perpendicular current-carrying wire segment?,$F=BIL$,$P=E/t$,$V=IR$,$F=qvB$,30,1
6,A $0.40\text{ C}$ charge moves at $5.0\text{ m/s}$ through a $2.0\text{ T}$ perpendicular field. What is the force magnitude?,0.16 N,2.4 N,4.0 N,10 N,45,3
7,A $0.30\text{ m}$ wire carries $5.0\text{ A}$ in a $0.80\text{ T}$ perpendicular field. What force acts on it?,2.0 N,0.12 N,6.1 N,1.2 N,45,4
8,A charge experiences $6\text{ N}$ while $q=1.5\text{ C}$ and $v=2\text{ m/s}$ perpendicularly. What is $B$?,0.5 T,2 T,9 T,4.5 T,45,2
9,Two coils are identical except one carries twice the current. What is the best qualitative prediction?,The lower-current coil is stronger.,Both must have zero field.,The higher-current coil has the stronger magnetic effect.,Current does not affect electromagnet strength.,45,3
10,"Two coils carry the same current, but one has an iron core and the other an air core. Which is expected to be stronger?",the iron-core electromagnet,the air-core coil always,they must be identical,neither produces a field,45,1
11,A student says magnetic force must always speed a moving charge up. Which response is best?,Magnetic force changes mass instead.,A perpendicular magnetic force can turn the velocity direction rather than simply pushing along it.,Magnetic fields cannot exert force.,Any force must increase speed only.,60,2
12,A crane releases scrap when current is switched off. Which explanation is best?,The current changes into a permanent magnet.,The crane creates opposite gravity.,The iron loses all atoms.,"The controllable coil field collapses, greatly reducing the magnetic attraction.",60,4
13,Which factor does NOT directly appear in $F=qvB$ for the perpendicular case?,magnetic-field strength,charge magnitude,speed,wire length,30,4
14,Which factor does NOT directly appear in $F=BIL$ for the perpendicular wire case?,wire length in the field,charge magnitude of one particle,magnetic-field strength,current,30,2
15,"If $q$ and $B$ stay fixed while speed doubles, $F=qvB$ predicts the force magnitude will",become four times larger,stay the same,double,halve,45,3
16,"If $B$ and $L$ stay fixed while current triples, $F=BIL$ predicts the wire force will",triple,increase ninefold,be one-third as large,stay the same,45,1
17,Which device converts electrical energy to mechanical rotation using magnetic forces?,generator,motor,transformer,compass only,45,2
18,A speaker produces sound because a current-carrying coil in a magnetic field,experiences force that moves the cone,becomes a magnetic monopole,creates free energy,stops all charge motion,45,1
19,What is the best way to compare two proposed electromagnet designs?,assume the design with most wire is always best,"change current, turns, core, and test object all at once",judge only by coil color,hold other variables controlled and measure a consistent strength indicator such as supported mass,60,4
20,A model shows a powerful electromagnet with many turns and an iron core but no current. What is the central problem?,Iron cores cannot be magnetic.,Coils can never have magnetic fields.,The model omits the current that produces the coil’s controllable magnetic field.,Electromagnets require isolated poles.,60,3
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
