"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,"After launch, an ideal projectile is influenced significantly by",gravity,a continuing forward launch force,support force,surface friction,30,1
2,"With drag neglected, how does the horizontal component of a projectile's velocity behave?",increasing,constant,decreasing,zero,30,2
3,The vertical acceleration of an ideal projectile is,upward on the way up,zero at the top,downward,along the path,30,3
4,"At the top of an angled path, vertical velocity is",maximum upward,maximum downward,equal to $g$,zero,30,4
5,The ideal projectile path is a,parabola,circle,straight line,triangle,30,1
6,A projectile moves horizontally at 8 m/s for 3 s. Horizontal displacement is,11 m,24 m,16 m,64 m,45,2
7,A projectile begins with zero vertical velocity and falls 2 s. Approximate vertical drop is,10 m,40 m,20 m,80 m,45,3
8,Two balls leave the same table simultaneously; one is dropped and one launched horizontally. Their ideal fall times are,longer for the launched ball,shorter for the launched ball,unrelated to vertical motion,equal,45,4
9,A projectile travels 30 m horizontally in 5 s. Its $v_x$ is,6 m/s,5 m/s,25 m/s,150 m/s,45,1
10,A ball is launched faster horizontally from the same height. What changes?,fall time increases,horizontal range increases while fall time stays the same,vertical acceleration increases,gravity decreases,45,2
11,A model shows horizontal velocity arrows shrinking although air resistance is ignored. Which revision is best?,Keep shrinking horizontal arrows and set vertical acceleration to zero.,Remove gravity.,Make horizontal arrows equal length and let vertical components change.,Make both components constant.,60,3
12,A student says the projectile stops at the top. Which explanation best corrects the claim?,All velocity and acceleration are zero there.,Horizontal velocity is zero but vertical velocity remains.,Gravity stops briefly at the top.,Only vertical velocity is zero; horizontal velocity remains and acceleration is downward.,60,4
13,Which equation belongs to horizontal ideal projectile motion?,$x=v_xt$,$x=rac12gt^2$,$v_x=gt$,$F=mgx$,45,1
14,Which equation can describe vertical drop from zero vertical velocity?,$y=v_xt$,$y=rac12gt^2$,$y=ma$,$y=F/t$,45,2
15,Why is no forward force needed after launch in the ideal model?,Gravity provides a forward force.,Mass creates a forward force.,Inertia maintains horizontal velocity when horizontal net force is zero.,The launcher continues touching the object.,45,3
16,"At the top of an angled trajectory, acceleration points",upward,horizontally forward,nowhere,downward,45,4
17,A 10 m/s horizontal component maintained 4 s gives range,40 m,14 m,25 m,100 m,45,1
18,"If horizontal speed doubles from the same table height, ideal fall time",doubles,stays the same,halves,becomes zero,45,2
19,Which observation best shows constant horizontal velocity in a strobe diagram?,increasing vertical spacing,a curved overall path,equal horizontal spacing in equal time intervals,decreasing vertical spacing,45,3
20,"If air resistance becomes significant, which ideal-model statement may fail?",gravity acts downward,the object has mass,the object follows a path,horizontal velocity remains constant,45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
