"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,Mechanical work in the simple model requires force and,displacement in the force direction,contact time only,mass only,zero motion,30,1
2,The unit of work and energy is the,watt,joule,newton-second,kilogram-meter per second,30,2
3,Power describes,how much momentum an object has,only an object’s height,how quickly work is done or energy is transferred,contact time during collision,30,3
4,Kinetic energy is associated with,height only,system boundaries,impulse,motion,30,4
5,Gravitational potential energy depends on height relative to,a chosen reference level,the object’s speed,contact time,power output,30,1
6,A 25 N force moves a cart 4 m in its direction. Work is,6.25 J,100 J,29 J,625 J,45,2
7,A machine does 840 J of work in 14 s. Power is,12 W,120 W,60 W,11760 W,45,3
8,"A 3 kg object is raised 4 m. With $gpprox10$ m/s², PE gained is",12 J,70 J,240 J,120 J,45,4
9,A 2 kg cart at 5 m/s has kinetic energy,25 J,10 J,20 J,50 J,45,1
10,"If the speed of the same object doubles, kinetic energy becomes",twice as large,four times as large,half as large,unchanged,45,2
11,A student holds a box motionless and says mechanical work is being done on the box because they are tired. Best response?,Tiredness proves large work on the box.,Any force automatically does work.,"There is no displacement of the box, so the holding force does no mechanical work on the box in this model.",Work equals momentum when motion is zero.,60,3
12,Two identical cars travel at 10 and 20 m/s. Which explanation is correct?,The faster car has twice the kinetic energy because speed doubles.,They have equal kinetic energy because mass is equal.,The slower car has more kinetic energy because it takes longer to stop.,The faster car has four times the kinetic energy because speed is squared.,60,4
13,Which equation calculates power?,$P=W/t$,$P=Fd$,$P=mv$,$P=mgh$,45,1
14,A 10 N force pushes on a wall that never moves. Work on the wall is,10 J,0 J,100 J,cannot be zero if force exists,45,2
15,A 4 kg object moves at 2 m/s. Its kinetic energy is,4 J,16 J,8 J,32 J,45,3
16,A 6 kg object at 3 m height has PE about,18 J,60 J,540 J,180 J,45,4
17,Doing the same work in half the time gives,twice the power,half the power,the same power,four times the work,45,1
18,"As a pendulum rises from its lowest point, the main ideal transformation is",gravitational potential to kinetic,kinetic energy to gravitational potential energy,work to mass,impulse to power,45,2
19,Which situation clearly involves positive work by the stated force?,A person pushes an unmoving wall.,A support force acts upward while a box moves horizontally in this simplified model.,A forward force moves a cart forward.,A force is applied but displacement is zero.,45,3
20,Why can higher speed greatly increase stopping-energy demands?,Power equals speed.,Momentum has no mass term.,Potential energy depends on contact time.,Kinetic energy depends on the square of speed.,45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
