"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,Voltage measures,charge per time,net charge sign,energy per charge,electric force per distance,30,3
2,Current measures,charge flow rate,energy per charge,stored voltage,electric force per time,30,1
3,Which unit is used for current?,volt,coulomb,joule total,ampere,30,4
4,A steady current in a simple circuit requires a complete path and,a second open switch,a source maintaining potential difference,an insulator in the loop,zero electric field everywhere,30,2
5,A battery is most usefully compared with a pump because it,creates the moving charges from nothing,maintains a difference that can drive flow,stores current in the wires,makes every charge disappear,30,2
6,A source transfers 42 J to 7 C. The voltage is,49 V,35 V,0.17 V,6 V,45,4
7,"If 16 C pass a point in 4 s, the current is",4 A,64 A,12 A,0.25 A,45,1
8,A current of 2 A continues for 9 s. The charge that passes is,4.5 C,11 C,18 C,0.22 C,45,3
9,"At the same voltage, twice as much charge passes through a device. The total electrical energy transferred to that charge is",half as large,unchanged,four times as large,twice as large,45,4
10,An open switch is inserted into the only loop. Which outcome is expected?,Voltage everywhere must become zero.,Sustained current stops because the conducting path is incomplete.,Charge is destroyed at the switch.,Every charge in the wire becomes neutral.,45,2
11,Which statement best corrects “the bulb uses up current”?,Current disappears inside the bulb and new current is made by the battery.,The bulb stores all moving charge.,"In steady operation, charge continues through the loop while the bulb transfers electrical energy.",Voltage is converted into electrons.,60,3
12,Why is “voltage flows” misleading?,"Voltage is a potential difference, while current is the rate of charge flow.",Voltage is another name for electrons.,Voltage is the electric force stored in the wire.,Current is measured in volts.,60,1
13,A source gives 12 J of energy to each coulomb. Its potential difference is,12 V,12 A,12 C,12 N,30,1
14,The quantity $Q/t$ has units of,volts,coulombs,amperes,newtons,30,3
15,A circuit has a battery and wires but a gap in the loop. Which statement is best?,Current must be maximum through the gap.,A potential difference can exist even though no sustained loop current flows.,The battery loses all charge instantly.,The gap becomes a voltage source.,45,2
16,"If 5 C move through a 10 V potential difference, the energy transfer associated with that charge is",2 J,15 J,0.5 J,50 J,45,4
17,Why does a generator play a role similar to a battery in a circuit model?,It creates the circuit’s electrons.,It removes all electric forces.,It can maintain an electric potential difference that supports energy transfer and current.,It converts current into charge.,45,3
18,A 0.25 A current flows for 40 s. How much charge passes?,10 C,160 C,40.25 C,0.00625 C,45,1
19,Which evidence would best challenge the model that charge is consumed by a lamp?,The lamp warms up.,The battery has a voltage rating.,The wire is metal.,The same steady current is measured before and after the lamp in a one-path circuit.,60,4
20,A student says a larger voltage is simply another name for faster-moving electrons in every circuit. What is the best critique at this point in the unit?,Voltage and current are always numerically equal.,"Voltage tells energy per charge; current describes charge flow rate, so voltage is not the same quantity as electron speed.",Electric force and voltage are always the same thing.,The statement is correct by definition.,60,2
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
