"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,An energy source is,a resource or process from which usable energy is obtained,a device that creates energy from nothing,only electricity in a wire,any object with momentum,30,1
2,Which description best matches the role of an energy carrier?,violates conservation,It stores or transports energy supplied from a source,must be a fossil fuel,is identical to a renewable source,30,2
3,Efficiency describes,whether energy is conserved,momentum per unit time,the fraction or proportion of input becoming useful output for the task,mass per unit height,30,3
4,The original resource tapped by a geothermal plant is,moving air,hydrogen created from nothing,ocean momentum,Earth’s internal heat,30,4
5,A perpetual-motion claim proposes,continuing useful output without adequate continuing energy input,ordinary energy transformation,a normal renewable source,a system with thermal losses,30,1
6,A 100 J input produces 68 J useful output. Other outputs must total,68 J,32 J,100 J,168 J,45,2
7,A 300 J input produces 210 J useful output. Less-useful output is,110 J,210 J,90 J,510 J,45,3
8,Why is hydrogen commonly treated as a carrier?,It creates energy in the tank.,It has no chemical energy.,It cannot be used in a fuel cell.,Energy must be supplied upstream to produce/store it.,45,4
9,Which set best supports an energy-source decision?,"availability, reliability, environmental impact, and efficiency",only maximum advertised output,only whether it is renewable,only equipment color,45,1
10,"A motor has measured input 500 J, useful output 330 J, and thermal output 150 J. Unaccounted energy is",170 J,20 J,350 J,980 J,45,2
11,A company claims a wheel powers itself forever and exports extra electricity. Best first conclusion?,Conservation should be ignored for new inventions.,The device must be perfectly efficient.,The claim conflicts with conservation unless hidden/stored inputs or measurement errors explain the account.,Thermal transfers create extra energy.,60,3
12,A student calls solar panels “energy creators.” Best correction?,They create electrical energy from nothing.,They are carriers with no source.,They destroy sunlight and replace it with energy.,They transform incoming radiant energy into electrical energy and other outputs.,60,4
13,Which example shows one energy form changing into another?,chemical energy in a battery becoming electrical energy,wind existing in the atmosphere,hydrogen stored in a tank,sunlight as a resource,45,1
14,Why can thermal energy be called less useful?,It no longer exists.,It may be spread into surroundings and harder to recover for the intended task.,It has negative energy.,Conservation does not include it.,45,2
15,Which criterion addresses how consistently power is available?,mass,impulse,reliability,height,45,3
16,Which criterion addresses local presence of a resource?,contact time,momentum,force,availability,45,4
17,A fuel cell most directly converts hydrogen’s stored chemical energy into,electrical energy plus thermal/other outputs,new energy from nothing,gravitational PE only,momentum only,45,1
18,"If input equals the sum of useful and less-useful outputs, the account is",proof of perpetual motion,consistent with energy conservation,evidence energy was destroyed,impossible for a real device,45,2
19,Why does regenerative braking not make a car self-power forever?,It creates more energy than the car had.,It eliminates thermal energy entirely.,It recovers some existing kinetic energy during slowing and still has losses.,It works only because momentum is not conserved.,45,3
20,A strong source comparison should,use one criterion only,ignore environmental effects,assume the same answer fits every location,"state criteria, evidence, context, and tradeoffs",45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
