"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,Acceleration measures the rate of change of,velocity,mass,distance only,position only,30,1
2,Which motion can have nonzero acceleration?,constant straight velocity,turning at constant speed,remaining at rest,unchanged velocity,30,2
3,A positive-moving object slows down. Its acceleration is usually,positive,zero,negative,undefined,30,3
4,A cart moves straight at constant velocity. Its acceleration is,positive,negative,increasing,zero,30,4
5,$\Delta v$ means,final velocity minus initial velocity,distance divided by time,initial velocity plus final velocity,speed times time,30,1
6,Velocity changes from 3 m/s to 15 m/s in 4 s. Acceleration is,2 m/s²,3 m/s²,4 m/s²,12 m/s²,45,2
7,Velocity changes from 14 m/s to 2 m/s in 3 s. Acceleration is,+4 m/s²,-12 m/s²,-4 m/s²,+12 m/s²,45,3
8,A car rounds a curve at a steady 18 m/s. Why is it accelerating?,Its speed increases.,Its mass changes.,Its elapsed time is zero.,Its velocity direction changes.,45,4
9,"A velocity table reads 1, 4, 7, 10 m/s at one-second intervals. Acceleration is",3 m/s²,1 m/s²,2 m/s²,4 m/s²,45,1
10,A horizontal velocity–time line at 8 m/s represents,increasing velocity,constant velocity and zero acceleration,negative acceleration,an object at rest,45,2
11,"A student says, “Same speed means no acceleration.” Which counterexample is strongest?",a parked car,straight constant velocity,constant-speed circular motion,a book at rest,60,3
12,Two equal-length velocity arrows point in different directions at successive times. What conclusion is best?,Velocity stayed constant because lengths match.,Speed changed but direction did not.,Nothing about motion changed.,"Velocity changed, so acceleration was nonzero.",60,4
13,An object speeds up eastward. Which statement is true?,velocity changes,velocity stays constant,acceleration is zero,direction must change,30,1
14,An object slows while moving east. Which statement is true?,its direction must reverse immediately,its velocity magnitude decreases,its speed increases,its acceleration must be zero,45,2
15,A steady 6 m/s west motion in a straight line has,positive acceleration,negative acceleration,zero acceleration,changing velocity,45,3
16,Which situation has changing direction but constant speed?,a train speeding up straight ahead,a cart slowing straight down a ramp,a parked car,a cyclist following a circular bend steadily,45,4
17,"On a velocity–time graph, positive slope indicates",positive acceleration,zero acceleration,constant distance,no motion,45,1
18,"On a velocity–time graph, negative slope indicates",positive acceleration only,negative acceleration,constant velocity,zero time,45,2
19,Velocity changes from -2 m/s to +4 m/s in 3 s. Average acceleration is,-2 m/s²,+6 m/s²,+2 m/s²,0 m/s²,45,3
20,Why can an object accelerate even when its speedometer reading stays constant?,Speed and velocity are identical.,Acceleration depends only on mass.,Time can be ignored.,Velocity can change through direction.,45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
