"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,Momentum depends on mass and,velocity,contact time,force only,height,30,1
2,An object at rest has momentum,equal to its mass,zero,equal to its weight,that cannot be determined,30,2
3,Impulse is calculated from,mass multiplied by velocity,work divided by time,force multiplied by interaction time,force multiplied by distance,30,3
4,$J=\Delta p$ connects impulse to,kinetic energy,power,gravitational potential energy,change in momentum,30,4
5,A safety device that lengthens stopping time is intended mainly to reduce,average force for the same momentum change,momentum before the collision,mass during the collision,the need for any impulse,30,1
6,A 3 kg cart moves at 7 m/s. Its momentum is,10 kg·m/s,21 kg·m/s,4 kg·m/s,63 kg·m/s,45,2
7,A 50 N force acts for 0.12 s. The impulse is,0.0024 N·s,50 N·s,6 N·s,417 N·s,45,3
8,Momentum changes from −2 to +7 kg·m/s. The impulse is,−9 N·s,+5 N·s,−5 N·s,+9 N·s,45,4
9,The same 10 N·s impulse occurs over 0.05 s instead of 0.20 s. The shorter interaction has,four times the average force,one-fourth the average force,the same average force,zero average force,45,1
10,Which pair has equal momentum magnitude?,2 kg at 6 m/s and 4 kg at 6 m/s,2 kg at 6 m/s and 4 kg at 3 m/s,3 kg at 2 m/s and 3 kg at 5 m/s,1 kg at rest and 2 kg at 1 m/s,45,2
11,A student says a heavier object always has more momentum. Which response is best?,The claim is always correct because momentum equals mass.,Only contact time matters for momentum.,Mass alone is insufficient; velocity must also be compared.,The lighter object always has more momentum.,60,3
12,"Two identical balls are stopped from the same speed, one on foam and one on concrete. Which explanation best predicts force?",Foam makes the momentum change zero.,Concrete gives less impulse because it is harder.,The longer foam stop must produce a larger average force.,"Their momentum changes can match, but the longer foam stop gives a smaller average force.",60,4
13,"If speed doubles while mass stays fixed, momentum",doubles,quadruples,halves,stays the same,45,1
14,A negative momentum value indicates motion,with negative mass,opposite the chosen positive direction,without velocity,with zero speed,30,2
15,Which statement correctly distinguishes momentum and impulse?,Impulse is possessed continuously by any moving object.,Momentum is force multiplied by time.,Momentum describes motion; impulse describes an interaction that changes momentum.,Both are names for contact time.,45,3
16,A 0.5 kg ball moving 10 m/s has momentum,20 kg·m/s,10 kg·m/s,0.05 kg·m/s,5 kg·m/s,45,4
17,A force lasts twice as long with unchanged magnitude. Its impulse becomes,twice as large,half as large,four times as large,unchanged,45,1
18,An impulse of −6 N·s means the momentum changes by,+6 kg·m/s,−6 kg·m/s,−36 kg·m/s,0 kg·m/s,45,2
19,Why does moving a glove backward during a catch help?,It increases the ball’s incoming momentum.,It eliminates impulse.,It increases stopping time and reduces average force.,It increases the ball’s mass.,45,3
20,Which comparison requires both mass and velocity data?,Deciding which interaction lasts longer,Identifying which force is larger from a label,Finding whether an object is at rest,Deciding which of two moving objects has more momentum,45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
