"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,Electromagnetic induction is the production of voltage when,a north pole is isolated,magnetic conditions through a conductor change,current becomes mass,a magnet and coil remain completely unchanged,30,2
2,A generator’s main energy conversion is,thermal to gravitational,magnetic to unlimited energy,electrical to mechanical,mechanical to electrical,30,4
3,What does alternating current do?,reverses direction repeatedly,keeps voltage permanently positive,moves in one direction only,contains no moving charge,30,1
4,What does one cycle on a repeating AC voltage graph represent?,a constant positive voltage,the total lifetime of the generator,one complete repetition of the voltage pattern,one isolated data point,30,3
5,A motor primarily converts,electrical energy to mechanical motion,mechanical energy to electrical energy,electrical energy to isolated poles,magnetic energy to free power,30,1
6,The same magnet is moved through the same coil twice as fast. What is the expected qualitative effect?,The voltage becomes constant DC by definition.,No change because speed is irrelevant.,A larger induced-voltage magnitude because the magnetic conditions change faster.,A smaller voltage because motion destroys induction.,45,3
7,A generator makes 12 cycles in 4 seconds. What is the frequency?,0.33 Hz,8 Hz,48 Hz,3 Hz,45,4
8,Which graph is consistent with alternating voltage?,a graph that is zero at every time,a repeating graph that has both positive and negative values,a single positive spike that never repeats,a horizontal line at +5 V forever,45,2
9,A magnet is moved into a coil and then held still. When should induced voltage be largest?,while everything is held still,"never, because magnets cannot induce voltage",during the motion when magnetic conditions are changing,only after the magnet is removed and nothing changes,45,3
10,"If generator rotation speed increases, the AC output pattern generally",repeats more frequently,stops alternating,repeats less frequently,becomes independent of time,45,1
11,A student says a generator creates energy from a magnet. Which correction is best?,The generator converts electrical energy into mechanical energy.,The generator converts supplied mechanical energy into electrical energy; the magnetic field enables induction.,Energy conservation does not apply to magnetic systems.,The claim is correct because magnets are unlimited fuel.,60,2
12,A proposed generator has a coil next to a magnet with no changing magnetic condition. What is missing?,a second stationary magnet only,an isolated magnetic pole,a larger label on the magnet,a change such as relative motion that alters magnetic conditions through the coil,60,4
13,What happens at a zero crossing on an AC voltage graph?,current becomes direct,the magnetic field disappears everywhere,the generator permanently stops,voltage is momentarily zero and changes sign around that part of the cycle,45,4
14,A graph completes 6 cycles in 2 seconds. Its frequency is,12 Hz,3 Hz,0.5 Hz,8 Hz,45,2
15,Which change most likely increases induced-voltage magnitude in the same coil?,eliminate all motion,keep magnetic conditions constant,increase the rate at which magnetic conditions change,hold the magnet still longer,45,3
16,A generator is hand-cranked while powering a lamp. The lamp output ultimately depends on,mechanical work supplied to the generator,magnetic poles being consumed,energy created by the magnet,free voltage with no input,45,1
17,"When the relative motion through a coil reverses, the induced voltage can",turn into a permanent magnet,reverse direction/sign,only stay positive,disappear forever,45,2
18,Which device is most directly the energy-conversion reverse of a generator?,motor,compass,bar magnet,transformer,45,1
19,A student draws an “AC” graph that stays positive but varies in height. What is the main problem?,Voltage cannot vary with time.,AC graphs must be perfectly flat.,AC can never have positive voltage.,It does not show the sign reversal expected for alternating voltage.,60,4
20,What evidence would best support that faster rotation changes generator output frequency?,Measure magnet mass only.,Use different generators with unknown designs and no timing.,Compare cycles per second at two controlled rotation rates.,Compare wire colors at one speed.,60,3
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
