"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)"
1,Free fall is motion under the significant influence of,gravity alone,air resistance alone,a motor,support force,30,1
2,The approximate value of $g$ used here is,10 m/s,10 m/s²,5 m/s²,100 m/s²,30,2
3,A ball thrown upward after leaving the hand can still be in free fall if,its speed is increasing upward,gravity is absent,air resistance is ignored,it has zero mass,30,3
4,Which is not ideal free fall?,a rock in vacuum,a coin in vacuum,a ball after release with air ignored,a skydiver with an open parachute,30,4
5,"At the top of ideal vertical motion, the ball’s acceleration is",downward and nonzero,zero,upward and nonzero,horizontal,30,1
6,A ball falls from rest for 3 s. Speed is about,15 m/s,30 m/s,20 m/s,45 m/s,45,2
7,A rock falls from rest for 2 s. Total distance is about,10 m,30 m,20 m,40 m,45,3
8,A dropped object reaches 40 m/s after 4 s. Its average velocity magnitude over the interval is,10 m/s,30 m/s,40 m/s,20 m/s,45,4
9,"Total distances at 1, 2, 3 s are 5, 20, 45 m. Distance during the third second is",25 m,15 m,20 m,45 m,45,1
10,Why do free-fall distances grow by larger amounts each second?,gravity decreases each second,speed increases continuously under gravity,time intervals become longer,mass increases,45,2
11,A student says heavier objects must have greater free-fall acceleration. Which evidence best challenges the claim?,a leaf falls slowly in air,a rock has more mass,different-mass objects fall together in vacuum,a scale reads a larger weight,60,3
12,A student says acceleration becomes zero when a thrown ball reaches the top. Which correction is best?,Both velocity and acceleration are zero.,Acceleration switches upward at the top.,Gravity acts only while the ball moves downward.,"Velocity is zero for an instant, but gravitational acceleration remains downward.",60,4
13,"After 5 s of ideal fall from rest, speed is about",50 m/s,25 m/s,75 m/s,100 m/s,45,1
14,Distance after 4 s from rest is about,40 m,80 m,60 m,160 m,45,2
15,Which pair should have nearly the same acceleration in a vacuum?,a parachute and skydiver in air,a leaf and paper sheet in wind,a bowling ball and tennis ball,a powered rocket and falling rock,45,3
16,Which factor makes a falling feather deviate strongly from the ideal free-fall model?,gravity,elapsed time,having a position,air resistance,45,4
17,A ball moves upward but slows. What causes the velocity change?,downward gravitational acceleration,upward acceleration,zero acceleration,increasing mass,45,1
18,A dropped object travels 5 m in the first second and 15 m in the second. What pattern is beginning?,equal distance each second,more distance in later equal-time intervals,less distance each second,zero acceleration,45,2
19,Which formula gives ideal distance from rest?,$d=gt$,$v=d/t^2$,$d=\frac12gt^2$,$a=d/t$,45,3
20,Which statement best distinguishes falling with strong air resistance from ideal free fall?,gravity is absent,mass becomes zero,time stops,another significant influence besides gravity affects the motion,45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
