"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,Answer 3 (Optional),Answer 4 (Optional),Time Limit (sec) (Max: 300 seconds),Correct Answer(s) (Only include Answer #)
1,What produces an echo?,Reflection of sound,Refraction only,Destructive interference only,A change in source mass,30,1
2,What is sound refraction?,A sound reflecting back from a wall,Bending associated with a change in wave speed between regions,A source vibrating at its natural frequency,Two close frequencies making beats,30,2
3,Forced vibration means,an object vibrates with no interaction,sound travels in vacuum,one vibrating system drives another system,all oscillation stops,30,3
4,A natural frequency is,the speed of sound in air,the time for an echo round trip,always the source frequency,a preferred vibration frequency of a system,30,4
5,Resonance occurs when,driving frequency is near a natural frequency,the source stops,no energy is supplied,a wave enters vacuum,30,1
6,"An echo returns after 1.2 s. At 340 m/s, how far away is the reflector?",408 m,204 m,102 m,340 m,45,2
7,Why is the echo distance not simply $vt$?,Sound travels at half speed on return.,The echo frequency is always half.,The recorded time includes the trip out and the trip back.,The wave has half a wavelength after reflection.,45,3
8,A sound ray bends entering a layer where its speed changes. Which phenomenon is this?,Reflection only,Beat formation,Standing-wave resonance only,Refraction,45,4
9,A driven system responds most strongly at 8 Hz. What is the best interpretation?,8 Hz is near a natural frequency,8 Hz is the amplitude,8 Hz is the sound speed,The system has no preferred frequency,45,1
10,A thin tabletop begins vibrating when a music box touches it. What is this?,A vacuum effect,Forced vibration,Doppler effect,Beat frequency,45,2
11,A student says resonance creates energy. What is the best correction?,Energy appears without a source.,Resonance stops the system from moving.,The driver supplies energy repeatedly; resonance makes transfer especially effective near a natural frequency.,Resonance is only reflection.,60,3
12,A student explains a delayed echo by saying sound slows down after reflection. What is a better explanation?,Echoes have zero wave speed.,Reflection eliminates the outbound travel.,The return trip has no medium.,The delay is mainly the finite round-trip travel time over a longer path.,60,4
13,Which surface behavior can produce an echo?,Reflection,Complete absorption,No interaction,Vacuum transmission,30,1
14,What must differ for sound to refract between air layers?,The source must stop vibrating.,Propagation speed,All amplitudes must be zero.,The listener must move faster than sound.,45,2
15,Which term names the frequency a system naturally tends to vibrate at?,Echo distance,Beat frequency only,Natural frequency,Wave speed,30,3
16,Which timing is best for pumping a swing to large amplitude?,Random pushes with no consistent timing,One push after all motion stops forever,Pushes at a completely unrelated rate,Pushes repeated near the swing’s natural rhythm,45,4
17,A 0.40 s echo return in air corresponds to about,68 m one-way distance,136 m one-way,340 m one-way,850 m one-way,45,1
18,Which observation best distinguishes resonance from ordinary forced vibration?,The object never moves.,A much larger response appears near a particular driving frequency.,The object responds equally at all frequencies.,No driver is present.,45,2
19,A sound path curves through layered air. Which explanation best fits?,The sound reflected from a solid wall that is not there.,The source frequency becomes zero.,Different propagation speeds across layers change the direction of travel.,The medium disappears along the path.,60,3
20,Which design change most directly reduces strong echoes in a room?,Make every wall harder and smoother,Remove all air,Drive the room at resonance,Add surfaces/materials that absorb or scatter more sound,45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
